    121.4171     24.6858
    121.4022     24.6943
    121.3862     24.6921
    121.3994     24.7078
    121.3596     24.7324
    121.3666     24.7444
    121.3845     24.7449
    121.4001     24.7395
    121.4060     24.7481
    121.3624     24.7654
    121.3841     24.7867
    121.4021     24.7851
    121.4130     24.7916
    121.4144     24.8035
    121.4212     24.8102
    121.4194     24.8244
    121.4032     24.8294
    121.4033     24.8441
    121.4159     24.8401
    121.4339     24.8141
    121.4339     24.8141
    121.4493     24.8216
    121.4680     24.8446
    121.4898     24.8613
    121.4918     24.8470
    121.4846     24.8388
    121.4922     24.8273
    121.4657     24.8114
    121.4657     24.8006
    121.4401     24.7730
    121.4416     24.7652
    121.4472     24.7603
    121.4749     24.7764
    121.4849     24.7647
    121.4600     24.7439
    121.4667     24.7323
    121.4757     24.7330
    121.4877     24.7218
    121.4877     24.7055
    121.4981     24.7149
    121.5035     24.7292
    121.4949     24.7357
    121.4920     24.7470
    121.5074     24.7562
    121.5147     24.7707
    121.5222     24.7907
    121.5107     24.7984
    121.5289     24.8250
    121.5430     24.8144
    121.5556     24.8232
    121.5418     24.8327
    121.5505     24.8389
    121.5773     24.8082
    121.5917     24.8109
    121.6090     24.8058
    121.6122     24.8096
    121.6066     24.8237
    121.5878     24.8433
    121.6064     24.8397
    121.6275     24.8217
    121.6545     24.8377
    121.6679     24.8274
    121.6543     24.8187
    121.6210     24.8128
    121.6221     24.7970
    121.6048     24.7977
    121.5988     24.7823
    121.5529     24.7934
    121.5222     24.7907
    121.5147     24.7707
    121.5230     24.7599
    121.5363     24.7587
    121.5341     24.7438
    121.5462     24.7509
    121.5524     24.7426
    121.5386     24.7370
    121.5263     24.7258
    121.5409     24.7298
    121.5528     24.7198
    121.5447     24.7051
    121.5336     24.6984
    121.5222     24.6532
    121.5152     24.6664
    121.5147     24.6832
    121.5042     24.6757
    121.4958     24.6616
    121.4804     24.6579
    121.4908     24.6227
    121.4742     24.6215
    121.4708     24.6101
    121.4753     24.6042
    121.4438     24.5961
    121.4510     24.5811
    121.4342     24.5853
    121.4322     24.5733
    121.4399     24.5653
    121.4163     24.5566
    121.4317     24.5504
    121.4226     24.5385
    121.4093     24.5361
    121.4221     24.5340
    121.4123     24.5034
    121.3952     24.4967
    121.4013     24.4874
    121.3886     24.4768
    121.3805     24.4506
    121.4084     24.4741
    121.4179     24.4881
    121.4335     24.4872
    121.4359     24.4920
    121.4270     24.5017
    121.4515     24.5290
    121.4538     24.5440
    121.4684     24.5418
    121.4729     24.5542
    121.4821     24.5624
    121.4783     24.5283
    121.5072     24.5446
    121.5307     24.5328
    121.5413     24.5454
    121.5440     24.5565
    121.5269     24.5565
    121.5172     24.5865
    121.5304     24.5756
    121.5433     24.5764
    121.5584     24.5683
    121.5546     24.5882
    121.5591     24.6166
    121.5777     24.5928
    121.5800     24.5778
    121.5881     24.5767
    121.6077     24.5972
    121.6144     24.5936
    121.6115     24.5808
    121.6281     24.5739
    121.6398     24.5821
    121.6503     24.5736
    121.6427     24.5454
    121.6427     24.5454
    121.6433     24.5388
    121.6608     24.5590
    121.6660     24.5397
    121.6764     24.5370
    121.6762     24.5534
    121.6891     24.5553
    121.7017     24.5432
    121.7307     24.5499
    121.7421     24.5632
    121.7382     24.5770
    121.7493     24.5648
    121.7686     24.5778
    121.7733     24.5623
    121.7853     24.5597
    121.7754     24.5446
    121.7843     24.5312
    121.7832     24.5159
    121.7776     24.5132
    121.7675     24.5516
    121.7569     24.5439
    121.7520     24.5317
    121.7307     24.5499
    121.7017     24.5432
    121.6928     24.5343
    121.6979     24.5212
    121.7117     24.5231
    121.7254     24.5164
    121.7371     24.4963
    121.7503     24.4936
    121.7308     24.4843
    121.7308     24.4843
    121.7152     24.4788
    121.6948     24.4567
    121.6932     24.4829
    121.6700     24.4841
    121.6585     24.4951
    121.6461     24.4723
    121.6643     24.4573
    121.6541     24.4508
    121.6547     24.4381
    121.6649     24.4249
    121.6734     24.4270
    121.6874     24.4207
    121.6933     24.4081
    121.7045     24.4165
