    121.5256     25.1012
    121.5135     25.1252
    121.4904     25.1268
    121.4876     25.1463
    121.4876     25.1463
    121.4708     25.1445
    121.4563     25.1361
    121.4563     25.1629
    121.4425     25.1877
    121.4531     25.1908
    121.4552     25.1967
    121.4498     25.2081
    121.4608     25.2145
    121.4695     25.2278
    121.4670     25.2345
    121.4882     25.2393
    121.4839     25.2466
    121.5000     25.2474
    121.5182     25.2716
    121.5348     25.2685
    121.5391     25.2631
    121.5476     25.2757
    121.5587     25.2678
    121.5605     25.2822
    121.5679     25.2869
    121.5688     25.2704
    121.5804     25.2830
    121.5894     25.2733
    121.5951     25.2761
    121.6082     25.2656
    121.6168     25.2520
    121.5936     25.2295
    121.5810     25.2053
    121.5974     25.2116
    121.6148     25.2078
    121.6230     25.1957
    121.6375     25.1924
    121.6546     25.1973
    121.6689     25.1762
    121.6550     25.1673
    121.6384     25.1634
    121.6714     25.1612
    121.6812     25.1481
    121.6778     25.1398
    121.6913     25.1350
    121.6935     25.1277
    121.7015     25.1234
    121.7032     25.1124
    121.7219     25.0974
    121.7249     25.0807
    121.7269     25.0886
    121.7752     25.0944
    121.7871     25.1043
    121.8012     25.0977
    121.8099     25.0933
    121.8115     25.0847
    121.8204     25.0881
    121.8184     25.1037
    121.8011     25.1063
    121.7979     25.1147
    121.8047     25.1109
    121.8212     25.1126
    121.8322     25.1216
    121.8655     25.1139
    121.8808     25.1159
    121.8994     25.1067
    121.8822     25.0542
    121.8924     25.0467
    121.8924     25.0467
    121.9030     25.0375
    121.8950     25.0252
    121.8784     25.0294
    121.8663     25.0268
    121.8581     25.0329
    121.8668     25.0431
    121.8576     25.0418
    121.8702     25.0486
    121.8635     25.0578
    121.8532     25.0554
    121.8405     25.0611
    121.8352     25.0527
    121.8433     25.0434
    121.8135     25.0390
    121.8153     25.0306
    121.7994     25.0233
    121.7932     25.0135
    121.8066     25.0211
    121.8140     25.0092
    121.8172     25.0252
    121.8342     25.0289
    121.8421     25.0248
    121.8528     25.0266
    121.8576     25.0046
    121.8643     25.0190
    121.8786     25.0162
    121.8667     25.0028
    121.8738     24.9864
