    121.1892     24.1161
    121.1892     24.1161
    121.1901     24.1269
    121.2053     24.1284
    121.2132     24.1386
    121.2320     24.1378
    121.2029     24.1609
    121.2198     24.1667
    121.2092     24.1763
    121.2172     24.2072
    121.2049     24.2297
    121.1907     24.2223
    121.1874     24.2113
    121.1710     24.2088
    121.1613     24.2160
    121.1667     24.2013
    121.1378     24.1818
    121.1252     24.1906
    121.1101     24.1894
    121.1173     24.1737
    121.1376     24.1536
    121.1188     24.1600
    121.1145     24.1478
    121.0914     24.1316
    121.0975     24.1483
    121.0963     24.1646
    121.0854     24.1721
    121.0606     24.1397
    121.0573     24.1538
    121.0459     24.1531
    121.0339     24.1585
    121.0274     24.1430
    121.0116     24.1587
    121.0004     24.1445
    120.9967     24.1504
    121.0017     24.1660
    121.0261     24.1785
    121.0382     24.1764
    121.0462     24.1893
    121.0641     24.1935
    121.0334     24.2016
    121.0483     24.2132
    121.0624     24.2095
    121.0643     24.2203
    121.0872     24.2260
    121.0989     24.2352
    121.1103     24.2283
    121.1250     24.2308
    121.1291     24.2465
    121.1571     24.2492
    121.1718     24.2561
    121.1792     24.2419
    121.1873     24.2401
    121.1866     24.2555
    121.1904     24.2587
    121.1948     24.2423
    121.2061     24.2372
    121.2082     24.2525
    121.2239     24.2435
    121.2435     24.2624
    121.2491     24.2588
    121.2473     24.2430
    121.2534     24.2315
    121.2493     24.2207
    121.2611     24.2208
    121.2584     24.2359
    121.2689     24.2397
    121.2863     24.2378
    121.2960     24.2468
    121.2783     24.2431
    121.2659     24.2542
    121.2875     24.2913
    121.3109     24.3135
    121.3159     24.3259
    121.3307     24.3205
    121.3406     24.3086
    121.3407     24.2964
    121.3639     24.3135
    121.3417     24.3212
    121.3521     24.3321
    121.3659     24.3372
    121.3738     24.3581
    121.3476     24.3372
    121.3321     24.3430
    121.3161     24.3428
    121.3110     24.3509
    121.3126     24.3638
    121.3091     24.3944
    121.3007     24.4154
    121.2923     24.4107
    121.2976     24.3987
    121.2976     24.3741
    121.2788     24.3776
    121.2825     24.3708
    121.2952     24.3637
    121.2843     24.3515
    121.2462     24.3432
    121.2318     24.3540
    121.2304     24.3499
    121.2421     24.3386
    121.2725     24.3286
    121.2608     24.3178
    121.2504     24.3118
    121.2238     24.3129
    121.2348     24.2999
    121.2253     24.2942
    121.2100     24.2987
    121.1945     24.2958
    121.1864     24.2853
    121.1697     24.2862
    121.1584     24.2733
    121.1224     24.2721
    121.1224     24.2721
    121.1384     24.2787
    121.1399     24.2933
    121.1606     24.3176
    121.1574     24.3223
    121.1426     24.3202
    121.1387     24.3035
    121.1209     24.3043
    121.1222     24.2915
    121.1131     24.2901
    121.1053     24.2784
    121.0952     24.3043
    121.0855     24.2952
    121.0738     24.3041
    121.0674     24.3002
    121.0732     24.2758
    121.0655     24.2702
    121.0433     24.2809
    121.0381     24.2775
    121.0442     24.2624
    121.0403     24.2490
    121.0333     24.2619
    121.0214     24.2567
    121.0112     24.2631
    121.0024     24.2502
    120.9983     24.2608
    120.9875     24.2679
    120.9702     24.2462
    120.9657     24.2327
    120.9592     24.2410
    120.9416     24.2469
    120.9577     24.2497
    120.9712     24.2591
    120.9705     24.2909
    120.9842     24.2794
    120.9917     24.2868
    121.0059     24.2913
    121.0101     24.3053
    121.0013     24.3282
    120.9913     24.3410
    121.0054     24.3477
    121.0177     24.3243
    121.0290     24.3353
    121.0364     24.3191
    121.0397     24.3341
    121.0512     24.3439
    121.0303     24.3694
    121.0472     24.3721
    121.0490     24.3880
    121.0608     24.3792
    121.0672     24.3648
    121.0776     24.3767
    121.0808     24.3604
    121.0865     24.3644
    121.0942     24.3787
    121.0892     24.3874
    121.0771     24.3943
    121.0912     24.4034
    121.0895     24.4118
    121.0953     24.4268
    121.1045     24.4173
    121.1156     24.4176
    121.1222     24.4032
    121.1358     24.4004
    121.1447     24.4182
    121.1558     24.4171
    121.1712     24.4325
    121.1941     24.4341
    121.1997     24.4311
    121.2041     24.4447
    121.2219     24.4467
    121.2057     24.4503
    121.1647     24.4475
